id,date,year,lon,lat,group,taxon,scientific,observer,quality,photo,obscured,accuracy_m
302794541,2025-07-29,2025,102.7591116981,0.4034710634,Insects,taxon-91186,Podolestes,john_pereira,needs_id,TRUE,FALSE,244
302794542,2025-07-29,2025,102.758596714,0.4077624902,Birds,taxon-144725,Pachycephala cinerea,john_pereira,research,TRUE,FALSE,244
302794543,2025-07-29,2025,102.7591116981,0.4021608441,Fungi,taxon-47170,Fungi,john_pereira,needs_id,TRUE,FALSE,244
302794544,2025-07-29,2025,102.7611716346,0.4037057583,Plants,taxon-346348,Nepenthes ampullaria,john_pereira,research,TRUE,FALSE,244
302794545,2025-07-29,2025,102.7646048622,0.3954662126,Plants,taxon-123555,Nepenthes rafflesiana,john_pereira,research,TRUE,FALSE,244
302794548,2025-07-29,2025,102.7664931373,0.3944362688,Birds,taxon-14587,Pycnonotus,john_pereira,needs_id,TRUE,FALSE,244
302794551,2025-07-29,2025,102.6510578242,0.2940058571,Plants,taxon-1611245,Rubroshorea teysmanniana,john_pereira,research,TRUE,TRUE,31451
303384616,2025-07-29,2025,102.722884954,0.3323172128,Insects,taxon-121856,Theretra silhetensis,iqbal_muhammad,research,TRUE,FALSE,230
303565962,2025-07-29,2025,102.7658062687,0.3993757456,Plants,taxon-1070121,Harmandia,iqbal_muhammad,needs_id,TRUE,FALSE,244
303942043,2025-07-29,2025,102.7147795417,0.3733058269,Amphibians,taxon-1677698,Hylarana parvaccola,iqballle,research,TRUE,FALSE,122
303942238,2025-07-29,2025,102.7138685869,0.3637231507,Amphibians,taxon-65564,Hylarana baramica,iqballle,research,TRUE,FALSE,244
303949275,2025-07-29,2025,102.9791125259,0.5124950523,Amphibians,taxon-26567,Polypedates macrotis,iqballle,research,TRUE,FALSE,244
303949721,2025-07-29,2025,102.9614733473,0.5288308567,Reptiles,taxon-38008,Eutropis multifasciata,iqballle,research,TRUE,FALSE,488
303952512,2025-07-29,2025,102.9660424891,0.5308266483,Insects,taxon-95971,Brachygonia oculata,iqballle,research,TRUE,FALSE,488
304425979,2025-07-29,2025,102.9347392458,0.5419558781,Mammals,taxon-43627,Nycticebus coucang,carlosbocos,research,TRUE,TRUE,31451
311036069,2025-07-29,2025,102.7239290986,0.3312726962,Plants,taxon-365229,Eleiodoxa conferta,yopika,research,TRUE,FALSE,44
311250250,2025-07-29,2025,102.7611787997,0.3985906997,Plants,taxon-346348,Nepenthes ampullaria,yoandinata,research,TRUE,FALSE,
311250251,2025-07-29,2025,102.7611942,0.3986187997,Plants,taxon-346348,Nepenthes ampullaria,yoandinata,research,TRUE,FALSE,
302246658,2025-07-30,2025,102.72428,0.3307783333,Insects,taxon-149441,Heliaeschna crassa,agus_prayetno,needs_id,TRUE,FALSE,4
302284293,2025-07-30,2025,102.6336067013,0.301940397,Reptiles,taxon-26770,Enhydris enhydris,agus_prayetno,research,TRUE,FALSE,3057
302344682,2025-07-30,2025,102.9894640859,0.4903918434,Insects,taxon-569196,Antheraea larissa,carlosbocos,needs_id,TRUE,FALSE,7813
302794553,2025-07-30,2025,102.7224185559,0.3331034323,Birds,taxon-3358,Treron curvirostra,john_pereira,research,TRUE,FALSE,244
302794558,2025-07-30,2025,102.7146514015,0.3321244445,Birds,taxon-5158,Spilornis cheela,john_pereira,research,TRUE,FALSE,244
302794560,2025-07-30,2025,102.7160246925,0.3328110785,Plants,taxon-128971,Bulbophyllum,john_pereira,needs_id,TRUE,FALSE,244
302794561,2025-07-30,2025,102.753125875,0.3441969106,Plants,taxon-784799,Platycerium ridleyi,john_pereira,research,TRUE,TRUE,31451
302794562,2025-07-30,2025,102.7172263221,0.3341843462,Mammals,taxon-45945,Callosciurus notatus,john_pereira,research,TRUE,FALSE,244
302794563,2025-07-30,2025,102.7185996131,0.3340126878,Birds,taxon-145095,Acridotheres javanicus,john_pereira,research,TRUE,FALSE,244
302794564,2025-07-30,2025,102.716711338,0.332296103,Birds,taxon-71318,Dicruridae,john_pereira,needs_id,TRUE,FALSE,244
302794566,2025-07-30,2025,102.777343934,0.2938597289,Birds,taxon-14626,Pycnonotus aurigaster,john_pereira,research,TRUE,TRUE,31451
302794567,2025-07-30,2025,102.6383123683,0.3007413755,Birds,taxon-5536,Buceros bicornis,john_pereira,research,TRUE,TRUE,31451
302794569,2025-07-30,2025,102.5021967048,0.2477979452,Plants,taxon-47445,Mimosa pigra,john_pereira,needs_id,TRUE,FALSE,122
302794571,2025-07-30,2025,102.5037189422,0.2516088961,Plants,taxon-358122,Ficus fistulosa,john_pereira,needs_id,TRUE,FALSE,488
302794572,2025-07-30,2025,102.5066126782,0.2557287288,Arachnids,taxon-47552,Argiope,john_pereira,needs_id,TRUE,FALSE,488
302794573,2025-07-30,2025,102.5066126782,0.2560720481,Insects,taxon-320926,Astictopterus jama,john_pereira,needs_id,TRUE,FALSE,488
302794575,2025-07-30,2025,102.5059260327,0.2595052409,Insects,taxon-51615,Eurema,john_pereira,needs_id,TRUE,FALSE,488
302794576,2025-07-30,2025,102.5038660962,0.2564153675,Insects,taxon-423726,Allorhynchium,john_pereira,needs_id,TRUE,FALSE,488
302794579,2025-07-30,2025,102.5076426465,0.2526388544,Insects,taxon-335258,Potanthus,john_pereira,needs_id,TRUE,FALSE,488
302794580,2025-07-30,2025,102.5076426465,0.2543554514,Plants,taxon-63694,Solanum torvum,john_pereira,research,TRUE,FALSE,488
302794581,2025-07-30,2025,102.50558271,0.2564153675,Insects,taxon-320583,Baorini,john_pereira,needs_id,TRUE,FALSE,488
302794582,2025-07-30,2025,102.5072993237,0.254012132,Insects,taxon-71035,Tenodera,john_pereira,needs_id,TRUE,FALSE,488
302794585,2025-07-30,2025,102.5038660962,0.2533254932,Arachnids,taxon-83845,Oxyopes,john_pereira,needs_id,TRUE,FALSE,488
302794586,2025-07-30,2025,102.5048960645,0.2509222572,Insects,taxon-143259,Ideopsis vulgaris,john_pereira,research,TRUE,FALSE,488
302794592,2025-07-30,2025,102.5045527417,0.2508404963,Insects,taxon-70174,Hypolimnas bolina,john_pereira,research,TRUE,FALSE,488
302794594,2025-07-30,2025,102.5014628369,0.2501129769,Insects,taxon-476009,Pandita sinope,john_pereira,research,TRUE,FALSE,488
302794595,2025-07-30,2025,102.5072993237,0.2511429353,Birds,taxon-13851,Passer montanus,john_pereira,research,TRUE,FALSE,488
302794599,2025-07-30,2025,102.5037680121,0.2483759393,Insects,taxon-107974,Orthetrum sabina,john_pereira,research,TRUE,FALSE,488
302794601,2025-07-30,2025,102.5092611761,0.2495673378,Birds,taxon-1578578,Hirundo javanica,john_pereira,research,TRUE,FALSE,488
302794602,2025-07-30,2025,102.5027380438,0.2505972963,Birds,taxon-472078,Todiramphus chloris,john_pereira,research,TRUE,FALSE,488
302794607,2025-07-30,2025,102.502394721,0.2523138935,Insects,taxon-51566,Junonia orithya,john_pereira,research,TRUE,FALSE,488
302794609,2025-07-30,2025,102.5030813665,0.2512839352,Plants,taxon-867069,Causonis trifolia,john_pereira,needs_id,TRUE,FALSE,488
302794610,2025-07-30,2025,102.579565702,0.3244692388,Mammals,taxon-43459,Macaca fascicularis,john_pereira,research,TRUE,TRUE,31451
302794614,2025-07-30,2025,102.5075445623,0.2502539768,Plants,taxon-83139,Stachytarpheta,john_pereira,needs_id,TRUE,FALSE,488
302794615,2025-07-30,2025,102.5068579168,0.2523138935,Insects,taxon-415621,Aiolopus thalassinus,john_pereira,needs_id,TRUE,FALSE,488
302794616,2025-07-30,2025,102.5027380438,0.2492240183,Insects,taxon-349064,Coccinella transversalis,john_pereira,research,TRUE,FALSE,488
302794617,2025-07-30,2025,102.4958715887,0.2409843476,Birds,taxon-597395,Ardeinae,john_pereira,needs_id,TRUE,FALSE,488
302794619,2025-07-30,2025,102.4944300888,0.2453685847,Plants,taxon-344320,Asystasia intrusa,john_pereira,research,TRUE,FALSE,977
302794620,2025-07-30,2025,102.5011259742,0.2508574349,Insects,taxon-357302,Philodicus,john_pereira,needs_id,TRUE,FALSE,977
303386356,2025-07-30,2025,102.647838746,0.4252582974,Fish,taxon-372090,Belontia hasselti,iqbal_muhammad,research,TRUE,FALSE,122
303943319,2025-07-30,2025,102.9827625462,0.5165361679,Insects,taxon-125071,Attacus atlas,iqballle,research,TRUE,FALSE,488
303943530,2025-07-30,2025,102.9775385101,0.5204237396,Insects,taxon-338514,Zeltus amasa,iqballle,research,TRUE,FALSE,488
303943712,2025-07-30,2025,102.9841448918,0.5168368943,Insects,taxon-483939,Papilio iswara,iqballle,research,TRUE,FALSE,244
303943990,2025-07-30,2025,102.9846442433,0.5164974143,Insects,taxon-146665,Charaxes bernardus,iqballle,research,TRUE,FALSE,244
307893174,2025-07-30,2025,102.7134467719,0.3625635677,Plants,taxon-51122,Nymphaea,iqbal_muhammad,needs_id,TRUE,FALSE,500
309640305,2025-07-30,2025,102.6685458,0.4328318997,Birds,taxon-11901,Hirundo rustica,yoandinata,research,TRUE,FALSE,
309752771,2025-07-30,2025,102.7442460256,0.3124416668,Birds,taxon-5536,Buceros bicornis,andriano_h,research,TRUE,TRUE,31451
309754044,2025-07-30,2025,102.72405155,0.3310967435,Birds,taxon-7849,Pericrocotus,andriano_h,needs_id,TRUE,FALSE,6
309754673,2025-07-30,2025,102.6067371323,0.3836503832,Insects,taxon-47819,Libellulidae,andriano_h,needs_id,TRUE,TRUE,31451
310501748,2025-07-30,2025,102.7233930677,0.330622671,Birds,taxon-14596,Pycnonotus brunneus,andriano_h,research,TRUE,FALSE,5
316447499,2025-07-30,2025,102.4160680202,0.5297691994,Plants,taxon-924317,Durio carinatus,rafellino,research,TRUE,TRUE,31451
302572046,2025-07-31,2025,102.7239391668,0.330968004,Plants,taxon-345559,Licuala spinosa,ringga,needs_id,TRUE,FALSE,11486
302809531,2025-07-31,2025,102.7230991176,0.3321007792,Insects,taxon-205373,Zeuxidia amethystus,iqbal_muhammad,needs_id,TRUE,FALSE,122
303041995,2025-07-31,2025,102.6465217983,0.4249753925,Fish,taxon-187577,Kryptopterus macrocephalus,iqbal_muhammad,research,TRUE,FALSE,350
303042162,2025-07-31,2025,102.6467698661,0.4249119732,Amphibians,taxon-21840,Pseudobufo subasper,iqbal_muhammad,research,TRUE,FALSE,300
303105636,2025-07-31,2025,102.7230212705,0.3312938029,Insects,taxon-49704,Tabanus,iqbal_muhammad,needs_id,TRUE,FALSE,61
303383953,2025-07-31,2025,102.7150450233,0.3303286507,Plants,taxon-196659,Barringtonia racemosa,iqbal_muhammad,needs_id,TRUE,FALSE,250
309755292,2025-07-31,2025,102.7239764482,0.3312331987,Birds,taxon-604225,Pycnonotus plumosus,andriano_h,research,TRUE,FALSE,8
309756728,2025-07-31,2025,102.7202103706,0.3306295734,Birds,taxon-12013,Irena puella,andriano_h,research,TRUE,TRUE,31451
302808955,2025-08-01,2025,102.6865903462,0.3211967391,Plants,taxon-369298,Utricularia aurea,iqbal_muhammad,research,TRUE,FALSE,300
302809286,2025-08-01,2025,102.6882339232,0.3200107383,Plants,taxon-79464,Utricularia gibba,iqbal_muhammad,research,TRUE,FALSE,250
303103418,2025-08-01,2025,102.6461974867,0.4254534609,Fish,taxon-1263015,Wallagonia leerii,iqbal_muhammad,research,TRUE,FALSE,300
303109059,2025-08-01,2025,102.8308445769,0.3746910938,Mammals,taxon-1368504,Presbytis percura,iqbal_muhammad,research,TRUE,FALSE,650
303383424,2025-08-01,2025,102.7300702552,0.3185010951,Insects,taxon-68859,Gryllacrididae,iqbal_muhammad,needs_id,TRUE,FALSE,122
307892843,2025-08-01,2025,102.7250685956,0.3187693404,Insects,taxon-119686,Acrida,iqbal_muhammad,needs_id,TRUE,FALSE,100
309168231,2025-08-01,2025,102.9858862701,0.3424528538,Mammals,taxon-1368504,Presbytis percura,yoandinata,research,TRUE,TRUE,31451
309756887,2025-08-01,2025,102.7239399031,0.3312932121,Birds,taxon-1644,Centropus bengalensis,andriano_h,research,TRUE,FALSE,7
309758113,2025-08-01,2025,102.7027225485,0.2064081158,Birds,taxon-496008,Rhabdotorrhinus corrugatus,andriano_h,research,TRUE,TRUE,31451
310234083,2025-08-01,2025,102.7233578637,0.3300755095,Birds,taxon-985573,Pycnonotus simplex,andriano_h,research,TRUE,FALSE,5
303003402,2025-08-02,2025,102.497445,0.2473583333,Birds,taxon-1585373,Ardea coromanda,agus_prayetno,research,TRUE,FALSE,10
303042735,2025-08-02,2025,102.8280008621,0.3487585967,Plants,taxon-348334,Mangifera odorata,iqbal_muhammad,needs_id,TRUE,FALSE,45
303062267,2025-08-02,2025,102.8416679546,0.3899638001,Insects,taxon-125591,Euploea mulciber,iqbal_muhammad,research,TRUE,FALSE,250
303062764,2025-08-02,2025,102.8280235364,0.3486700607,Reptiles,taxon-1286556,Boiga melanota,iqbal_muhammad,research,TRUE,FALSE,30
303378341,2025-08-02,2025,102.7099148848,0.3852353649,Arachnids,taxon-1644117,Phintella castor,iqbal_muhammad,research,TRUE,FALSE,488
309170389,2025-08-02,2025,102.8612016182,0.3395291711,Reptiles,taxon-1286556,Boiga melanota,yoandinata,research,TRUE,TRUE,31451
311254568,2025-08-02,2025,102.945365656,0.3641493235,Birds,taxon-339802,Pellorneum rostratum,yoandinata,research,TRUE,TRUE,31451
314961526,2025-08-02,2025,102.830815,0.3756669,Arachnids,taxon-420142,Psechrus,yoandinata,needs_id,TRUE,FALSE,
316222152,2025-08-02,2025,102.6488883421,0.4758130457,Other animals,taxon-82088,Macrobrachium,rafellino,needs_id,TRUE,FALSE,5603
316448060,2025-08-02,2025,102.6103905961,0.4807290282,Plants,taxon-365229,Eleiodoxa conferta,rafellino,research,TRUE,FALSE,7997
309171602,2025-08-03,2025,102.8548455671,0.5250964997,Birds,taxon-204504,Dinopium javanense,yoandinata,research,TRUE,TRUE,31451
304403765,2025-08-07,2025,102.7242966667,0.3311083333,Fungi,taxon-50814,Agaricomycetes,agus_prayetno,needs_id,TRUE,FALSE,7
304876264,2025-08-09,2025,102.7233666667,0.3316583333,Birds,taxon-13851,Passer montanus,agus_prayetno,research,TRUE,FALSE,8
304942141,2025-08-09,2025,102.72403,0.3313083333,Insects,taxon-81570,Belostomatidae,agus_prayetno,needs_id,TRUE,FALSE,18
305119205,2025-08-10,2025,102.7228466667,0.3320583333,Plants,taxon-345559,Licuala spinosa,agus_prayetno,needs_id,TRUE,FALSE,14
305160043,2025-08-10,2025,102.7245544752,0.2942488139,Mammals,taxon-43459,Macaca fascicularis,agus_prayetno,research,TRUE,TRUE,31451
306401025,2025-08-10,2025,102.6390051485,0.4113473348,Reptiles,taxon-31379,Aphaniotis fusca,iqballle,research,TRUE,FALSE,488
306401291,2025-08-10,2025,102.6263074905,0.4087088941,Reptiles,taxon-31379,Aphaniotis fusca,iqballle,research,TRUE,FALSE,244
306401484,2025-08-10,2025,102.6213778514,0.4062188534,Amphibians,taxon-21840,Pseudobufo subasper,iqballle,research,TRUE,FALSE,244
306401979,2025-08-10,2025,102.7394193895,0.4532305234,Mammals,taxon-41655,Helarctos malayanus,iqballle,research,TRUE,TRUE,31451
305693854,2025-08-11,2025,102.7239216667,0.3312116667,Insects,taxon-245955,Apis dorsata,agus_prayetno,research,TRUE,FALSE,13
306398880,2025-08-11,2025,102.611200831,0.4106709473,Insects,taxon-196812,Vindula dejone,iqballle,needs_id,TRUE,FALSE,244
306399123,2025-08-11,2025,102.6179338029,0.408188379,Insects,taxon-469330,Rhinopalpa polynice,iqballle,research,TRUE,FALSE,488
306399321,2025-08-11,2025,102.6165827808,0.4165120968,Insects,taxon-358899,Hypolimnas anomala,iqballle,research,TRUE,FALSE,488
306399552,2025-08-11,2025,102.6203344093,0.4097577139,Insects,taxon-51581,Graphium agamemnon,iqballle,research,TRUE,FALSE,488
306400880,2025-08-11,2025,102.6216285068,0.4192521777,Reptiles,taxon-1218633,Rhabdophis flaviceps,iqballle,research,TRUE,FALSE,244
306401815,2025-08-11,2025,102.6252280096,0.4132817694,Amphibians,taxon-65872,Ingerophrynus quadriporcatus,iqballle,research,TRUE,FALSE,488
306645670,2025-08-11,2025,102.746814562,0.3400328749,Birds,taxon-13794,Ploceus philippinus,ian_syah,research,TRUE,FALSE,2632
306645671,2025-08-11,2025,102.746814562,0.3400328749,Birds,taxon-3607,Geopelia striata,ian_syah,research,TRUE,FALSE,2632
306645672,2025-08-11,2025,102.746814562,0.3400328749,Birds,taxon-14623,Pycnonotus goiavier,ian_syah,research,TRUE,FALSE,2632
306645674,2025-08-11,2025,102.746814562,0.3400328749,Birds,taxon-204519,Halcyon smyrnensis,ian_syah,research,TRUE,FALSE,2632
308927883,2025-08-11,2025,102.7285194422,0.3345775622,Plants,taxon-79464,Utricularia gibba,aozurea,research,TRUE,FALSE,2594
305679208,2025-08-12,2025,102.7252966667,0.3298883333,Insects,taxon-107002,Neurothemis fluctuans,agus_prayetno,research,TRUE,FALSE,12
305712633,2025-08-12,2025,102.50878,0.2664366667,Other animals,taxon-349283,Anoplodesmus saussurii,aozurea,research,TRUE,FALSE,7
305712643,2025-08-12,2025,102.5743866667,0.2215033333,Insects,taxon-371432,Glycyphana,aozurea,needs_id,TRUE,FALSE,4
305712652,2025-08-12,2025,102.5744033333,0.2215083333,Insects,taxon-874577,Protaetia acuminata,aozurea,research,TRUE,FALSE,4
305712684,2025-08-12,2025,102.5740283333,0.2213416667,Plants,taxon-165230,Melastoma malabathricum,aozurea,research,TRUE,FALSE,18
305712698,2025-08-12,2025,102.574355,0.22147,Plants,taxon-370137,Fimbristylis polytrichoides,aozurea,needs_id,TRUE,FALSE,6
305712715,2025-08-12,2025,102.5743716667,0.22147,Insects,taxon-107974,Orthetrum sabina,aozurea,research,TRUE,FALSE,13
305712744,2025-08-12,2025,102.5740366667,0.2213466667,Plants,taxon-346621,Stenochlaena palustris,aozurea,research,TRUE,FALSE,2
305712758,2025-08-12,2025,102.57418,0.2214333333,Plants,taxon-346621,Stenochlaena palustris,aozurea,research,TRUE,FALSE,19
305712781,2025-08-12,2025,102.5741666667,0.2214383333,Insects,taxon-874577,Protaetia acuminata,aozurea,research,TRUE,FALSE,2
305752250,2025-08-12,2025,102.5743866667,0.2215083333,Insects,taxon-889602,Glycyphana quadricolor,aozurea,needs_id,TRUE,FALSE,4
305773508,2025-08-12,2025,102.724005,0.3312866667,Insects,taxon-324523,Hypopyra vespertilio,agus_prayetno,needs_id,TRUE,FALSE,16
306172991,2025-08-12,2025,102.7607540403,0.3846763413,Plants,taxon-47434,Poaceae,aozurea,needs_id,TRUE,FALSE,4356
306173003,2025-08-12,2025,102.791855,0.3625,Insects,taxon-209685,Cicadinae,aozurea,needs_id,TRUE,FALSE,14
306173015,2025-08-12,2025,102.7919216667,0.362455,Fungi,taxon-47379,Polyporaceae,aozurea,needs_id,TRUE,FALSE,21
306173025,2025-08-12,2025,102.7918033333,0.3624966667,Fungi,taxon-50814,Agaricomycetes,aozurea,needs_id,TRUE,FALSE,2
306173055,2025-08-12,2025,102.791795,0.3625033333,Fungi,taxon-50814,Agaricomycetes,aozurea,needs_id,TRUE,FALSE,3
306173072,2025-08-12,2025,102.7917866667,0.3625083333,Plants,taxon-48234,Nephrolepis,aozurea,needs_id,TRUE,FALSE,2
306173090,2025-08-12,2025,102.7916416667,0.362855,Plants,taxon-48234,Nephrolepis,aozurea,needs_id,TRUE,FALSE,4
306173108,2025-08-12,2025,102.7916416667,0.3628533333,Plants,taxon-160705,Cleome rutidosperma,aozurea,research,TRUE,FALSE,4
306173122,2025-08-12,2025,102.79158,0.3628383333,Fungi,taxon-54573,Schizophyllum commune,aozurea,needs_id,TRUE,FALSE,13
306173137,2025-08-12,2025,102.7917116667,0.3629866667,Fungi,taxon-47167,Agaricales,aozurea,needs_id,TRUE,FALSE,13
306173160,2025-08-12,2025,102.7916116667,0.3629466667,Plants,taxon-48234,Nephrolepis,aozurea,needs_id,TRUE,FALSE,2
306173201,2025-08-12,2025,102.7916333333,0.3629783333,Fungi,taxon-47379,Polyporaceae,aozurea,needs_id,TRUE,FALSE,4
306173222,2025-08-12,2025,102.79168,0.362925,Plants,taxon-48234,Nephrolepis,aozurea,needs_id,TRUE,FALSE,21
306173242,2025-08-12,2025,102.7915716667,0.3628533333,Fungi,taxon-1094814,Agaricomycetidae,aozurea,needs_id,TRUE,FALSE,14
306399766,2025-08-12,2025,102.6215227097,0.4137546608,Insects,taxon-125833,Polyommatini,iqballle,needs_id,TRUE,FALSE,244
306400017,2025-08-12,2025,102.6104728725,0.4218051419,Arachnids,taxon-367161,Lycosoidea,iqballle,needs_id,TRUE,FALSE,488
306402168,2025-08-12,2025,102.6218687324,0.4117231938,Amphibians,taxon-142668,Hylarana rawa,iqballle,research,TRUE,FALSE,244
308927885,2025-08-12,2025,102.7285194422,0.3345775622,Amphibians,taxon-65574,Hylarana erythraea,aozurea,research,TRUE,FALSE,2594
310956364,2025-08-12,2025,102.6196517944,0.4266333282,Amphibians,taxon-26573,Polypedates colletti,skyyrino,research,TRUE,FALSE,
305985735,2025-08-13,2025,102.7240666667,0.3312366667,Reptiles,taxon-29910,Homalopsis buccata,agus_prayetno,research,TRUE,FALSE,4
306172919,2025-08-13,2025,102.7682160477,0.3816105982,Plants,taxon-1363474,Antidesmatoideae,aozurea,needs_id,TRUE,FALSE,3744
306173256,2025-08-13,2025,102.7236333333,0.33137,Plants,taxon-84356,Asplenium nidus,aozurea,needs_id,TRUE,FALSE,230
306173274,2025-08-13,2025,102.71363,0.3319833333,Plants,taxon-47124,Magnoliopsida,aozurea,needs_id,TRUE,FALSE,10
306173295,2025-08-13,2025,102.7634966667,0.395495,Fungi,taxon-699912,Favolaschia manipularis,aozurea,needs_id,TRUE,FALSE,121
306173306,2025-08-13,2025,102.773505,0.377225,Fungi,taxon-47167,Agaricales,aozurea,needs_id,TRUE,FALSE,4
306173339,2025-08-13,2025,102.7733083333,0.37735,Fungi,taxon-1239845,Heimiomyces tenuipes,aozurea,needs_id,TRUE,FALSE,2
306173372,2025-08-13,2025,102.7732383333,0.3773716667,Plants,taxon-156178,Antidesma,aozurea,needs_id,TRUE,FALSE,13
306173392,2025-08-13,2025,102.7731083333,0.3775533333,Fungi,taxon-785516,Marasmiineae,aozurea,needs_id,TRUE,FALSE,4
306173407,2025-08-13,2025,102.77333,0.377295,Fungi,taxon-50816,Auriculariaceae,aozurea,needs_id,TRUE,FALSE,2
306397155,2025-08-13,2025,102.7238616667,0.331225,Birds,taxon-4951,Ardea purpurea,agus_prayetno,research,TRUE,FALSE,38
308927886,2025-08-13,2025,102.7285194422,0.3345775622,Plants,taxon-142587,Pyrrosia,aozurea,needs_id,TRUE,FALSE,2594
308927889,2025-08-13,2025,102.7285194422,0.3345775622,Mammals,taxon-46150,Sundasciurus tenuis,aozurea,needs_id,TRUE,FALSE,2594
308927892,2025-08-13,2025,102.7285194422,0.3345775622,Mammals,taxon-46150,Sundasciurus tenuis,aozurea,research,TRUE,FALSE,2594
308927893,2025-08-13,2025,102.7285194422,0.3345775622,Insects,taxon-95971,Brachygonia oculata,aozurea,research,TRUE,FALSE,2594
308927894,2025-08-13,2025,102.7285194422,0.3345775622,Insects,taxon-489008,Drupadia theda,aozurea,needs_id,TRUE,FALSE,2594
308927895,2025-08-13,2025,102.7285194422,0.3345775622,Plants,taxon-346348,Nepenthes ampullaria,aozurea,research,TRUE,FALSE,2594
308927896,2025-08-13,2025,102.7285194422,0.3345775622,Insects,taxon-87614,Copera,aozurea,needs_id,TRUE,FALSE,2594
308927897,2025-08-13,2025,102.7285194422,0.3345775622,Fungi,taxon-47170,Fungi,aozurea,needs_id,TRUE,FALSE,2594
308927899,2025-08-13,2025,102.7285194422,0.3345775622,Arachnids,taxon-68390,Nephila pilipes,aozurea,research,TRUE,FALSE,2594
308927900,2025-08-13,2025,102.7285194422,0.3345775622,Insects,taxon-47157,Lepidoptera,aozurea,needs_id,TRUE,FALSE,2594
308927901,2025-08-13,2025,102.7285194422,0.3345775622,Insects,taxon-782606,Prionocerus,aozurea,needs_id,TRUE,FALSE,2594
308927903,2025-08-13,2025,102.7285194422,0.3345775622,Fungi,taxon-47170,Fungi,aozurea,needs_id,TRUE,FALSE,2594
308927905,2025-08-13,2025,102.7285194422,0.3345775622,Birds,taxon-14556,Pycnonotidae,aozurea,needs_id,TRUE,FALSE,2594
308927906,2025-08-13,2025,102.7285194422,0.3345775622,Insects,taxon-479996,Cosmolestes picticeps,aozurea,needs_id,TRUE,FALSE,2594
308927907,2025-08-13,2025,102.7285194422,0.3345775622,Insects,taxon-479996,Cosmolestes picticeps,aozurea,research,TRUE,FALSE,2594
308927908,2025-08-13,2025,102.7285194422,0.3345775622,Insects,taxon-184884,Pterygota,aozurea,needs_id,TRUE,FALSE,2594
308927909,2025-08-13,2025,102.7285194422,0.3345775622,Insects,taxon-485041,Sphex sericeus,aozurea,needs_id,TRUE,FALSE,2594
308927912,2025-08-13,2025,102.7285194422,0.3345775622,Insects,taxon-196812,Vindula dejone,aozurea,research,TRUE,FALSE,2594
308927914,2025-08-13,2025,102.7285194422,0.3345775622,Plants,taxon-82320,Melastoma,aozurea,needs_id,TRUE,FALSE,2594
308927915,2025-08-13,2025,102.7285194422,0.3345775622,Insects,taxon-470056,Velinus,aozurea,needs_id,TRUE,FALSE,2594
308927917,2025-08-13,2025,102.7285194422,0.3345775622,Insects,taxon-107002,Neurothemis fluctuans,aozurea,research,TRUE,FALSE,2594
308927918,2025-08-13,2025,102.7285194422,0.3345775622,Insects,taxon-61791,Henosepilachna,aozurea,needs_id,TRUE,FALSE,2594
308927919,2025-08-13,2025,102.7285194422,0.3345775622,Plants,taxon-285832,Ludwigia hyssopifolia,aozurea,research,TRUE,FALSE,2594
308927922,2025-08-13,2025,102.7285194422,0.3345775622,Insects,taxon-70174,Hypolimnas bolina,aozurea,research,TRUE,FALSE,2594
308927924,2025-08-13,2025,102.7285194422,0.3345775622,Insects,taxon-372620,Anoplocnemis,aozurea,needs_id,TRUE,FALSE,2594
308927925,2025-08-13,2025,102.7285194422,0.3345775622,Insects,taxon-372620,Anoplocnemis,aozurea,needs_id,TRUE,FALSE,2594
308927926,2025-08-13,2025,102.7285194422,0.3345775622,Arachnids,taxon-83845,Oxyopes,aozurea,needs_id,TRUE,FALSE,2594
308927927,2025-08-13,2025,102.7285194422,0.3345775622,Insects,taxon-1647442,Megascolia procer procer,aozurea,research,TRUE,FALSE,2594
309658823,2025-08-13,2025,102.7238083333,0.3314083333,Birds,taxon-4951,Ardea purpurea,leo_zf,research,TRUE,FALSE,2
350188666,2025-08-13,2025,102.7229847014,0.3315691397,Arachnids,taxon-47424,Theraphosidae,roja6,needs_id,TRUE,FALSE,74
306173438,2025-08-14,2025,102.7236033333,0.3313166667,Plants,taxon-47124,Magnoliopsida,aozurea,needs_id,TRUE,FALSE,156
306173449,2025-08-14,2025,102.7214883333,0.3318716667,Insects,taxon-47336,Formicidae,aozurea,needs_id,TRUE,FALSE,4
306182778,2025-08-14,2025,102.7122585475,0.3819353532,Arachnids,taxon-68062,Menemerus bivittatus,aozurea,research,TRUE,FALSE,7194
306183719,2025-08-14,2025,102.724455,0.33043,Insects,taxon-47961,Cerambycidae,agus_prayetno,needs_id,TRUE,FALSE,6
306184146,2025-08-14,2025,102.7246383333,0.3301633333,Insects,taxon-47208,Coleoptera,agus_prayetno,needs_id,TRUE,FALSE,9
306219157,2025-08-14,2025,102.70711,0.48372,Insects,taxon-244926,Daphnis hypothous,m_deryaldi,needs_id,TRUE,FALSE,17051
306393963,2025-08-14,2025,102.72328,0.3317166667,Insects,taxon-95964,Brachydiplax chalybea,aozurea,research,TRUE,FALSE,10
306645676,2025-08-14,2025,102.746814562,0.3400328749,Birds,taxon-979598,Anthreptes malacensis,ian_syah,research,TRUE,FALSE,2632
